"ID","Survey_year","Weight","Age","Gender","TRACE","Region","Family_type","Parents_college","Poverty","Language_home","SNAP","TANF","SSI","Repeated_grade","Suspended_expelled","Gifted_class","Cares_about_school","Does_homework","Sports","Clubs","Lessons","After_school_program","Religion_event","Any_extracurricular"
"2021_39886091175721_102_2021",2021,3440.1072751,15,"Male",1,3,2,1,0,"English only",0,0,0,1,0,0,3,2,1,0,0,NA,1,1
"2021_39886091175721_103_2021",2021,3167.2140883,12,"Male",1,3,2,1,0,"English only",0,0,0,0,0,0,2,1,1,0,1,0,1,1
"2021_39886092920121_104_2024",2024,10654.678808,6,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,1,0,1,1,0,5,1
"2021_39886092920121_105_2024",2024,9345.701913,8,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,1,0,1,1,0,5,1
"2021_39886092925821_103_2024",2024,8185.9216735,6,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,1,1,1
"2021_39886093219621_104_2021",2021,7558.2259888,15,"Male",1,1,1,0,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,1,0
"2021_39886093219621_105_2021",2021,10237.597623,13,"Female",1,1,1,0,0,"English only",0,0,0,0,0,0,2,2,0,0,1,0,1,1
"2021_39886093234421_104_2021",2021,3628.2018565,17,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,2,0,0,1,NA,1,1
"2021_39886096783021_103_2021",2021,3778.1489414,7,"Female",1,4,2,0,0,"Other language",0,0,0,0,1,0,3,3,0,1,1,1,1,1
"2021_39886099505421_103_2021",2021,2859.4410952,15,"Female",10,3,1,1,0,"English only",0,0,0,0,0,1,2,2,1,0,0,NA,4,1
"2021_39886099509721_103_2021",2021,8138.5834572,16,"Female",1,1,1,0,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,1,1
"2021_39886099549721_104_2021",2021,4215.2395739,14,"Male",1,1,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,0,1,1
"2021_39886099549721_104_2024",2024,11571.48946,16,"Male",1,1,1,1,0,"English only",0,0,0,0,0,1,1,1,1,1,1,NA,2,1
"2021_39899520908921_103_2021",2021,6009.296579,7,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,1,1
"2021_39899560953521_106_2021",2021,3845.5258665,15,"Male",1,3,2,0,0,"Other language",0,0,0,0,0,1,1,1,1,0,1,NA,2,1
"2021_39899582853721_103_2021",2021,6194.3658179,16,"Female",1,3,1,1,0,"Other language",0,0,0,0,0,1,1,1,1,1,0,NA,2,1
"2021_46909202171421_102_2021",2021,5973.563626,8,"Female",2,3,2,NA,1,"English only",1,0,0,0,0,0,1,1,0,0,0,1,1,1
"2021_46909202171421_102_2024",2024,15350.901648,11,"Female",2,3,2,NA,0,"English only",0,0,0,1,0,0,1,2,1,0,0,0,1,1
"2021_46909240306821_103_2021",2021,3269.1931781,13,"Female",1,3,2,0,1,"Other language",1,0,0,0,0,0,1,4,0,0,0,0,1,0
"2021_46909240306821_103_2024",2024,15120.439629,16,"Female",1,3,1,0,1,"Other language",1,0,0,0,0,0,1,2,0,0,0,NA,1,0
"2021_46909240306821_104_2021",2021,3353.6162282,11,"Female",1,3,2,0,1,"Other language",1,0,0,0,0,0,1,3,0,0,0,0,1,0
"2021_46909240306821_104_2024",2024,12338.581847,14,"Female",1,3,1,0,1,"Other language",1,0,0,0,0,0,1,2,1,0,0,0,1,1
"2021_46909242106821_103_2021",2021,7258.255231,6,"Male",2,3,2,0,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2021_46909242106821_103_2024",2024,21954.381514,10,"Male",2,3,2,0,0,"English only",0,0,0,0,0,0,2,2,0,0,1,1,2,1
"2021_46909242143421_102_2021",2021,3580.0665254,12,"Male",1,3,2,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46913650815621_102_2021",2021,9104.1964892,12,"Male",1,3,2,1,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46913655248621_102_2021",2021,2534.9774519,8,"Male",1,4,2,1,1,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2021_46913690886521_104_2021",2021,3446.2733261,16,"Female",1,3,1,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,NA,4,0
"2021_46913690886521_105_2021",2021,3580.0665254,12,"Male",1,3,1,0,1,"Other language",0,0,0,0,0,1,1,1,1,0,0,0,4,1
"2021_46913690886521_105_2024",2024,11516.074781,15,"Male",1,3,1,0,0,"Other language",1,0,0,1,0,1,1,2,1,0,0,NA,3,1
"2021_46928503791921_103_2021",2021,3340.5090596,16,"Female",2,3,2,0,1,"English only",1,0,0,0,1,0,2,1,0,0,0,NA,2,0
"2021_46928503791921_104_2021",2021,3415.5981683,12,"Male",2,3,2,0,1,"English only",1,0,0,0,1,0,3,3,0,0,0,0,2,0
"2021_46928503791921_105_2021",2021,3179.7825049,11,"Male",2,3,2,NA,1,"English only",1,0,0,0,1,0,2,2,1,0,0,0,2,1
"2021_46928504685521_103_2021",2021,8784.6784273,17,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,1,NA,1,1
"2021_46928509290521_103_2021",2021,5075.7196947,12,"Female",1,1,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,0,1,1
"2021_46928513509921_103_2021",2021,5240.780364,15,"Female",1,3,1,1,0,"English only",1,0,0,0,0,0,2,2,0,1,0,0,4,1
"2021_46928513509921_104_2021",2021,5814.6916691,12,"Male",1,3,1,1,0,"English only",1,0,0,0,0,1,2,1,1,1,0,0,4,1
"2021_46928513629121_102_2021",2021,4301.2445135,8,"Male",1,1,3,1,0,"English only",0,0,0,0,0,0,1,1,0,1,1,0,4,1
"2021_46928513629121_102_2024",2024,11576.428949,11,"Male",1,1,3,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,2,1
"2021_46928513629121_103_2024",2024,11297.340411,8,"Male",1,1,3,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,2,1
"2021_46928513631621_102_2021",2021,4890.7935751,14,"Male",1,1,2,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,1,1
"2021_46928517208921_102_2021",2021,6016.545996,14,"Female",10,3,3,1,1,"Other language",1,0,0,0,1,1,3,1,0,0,0,0,4,0
"2021_46928517208921_102_2024",2024,22947.025785,17,"Female",10,NA,3,1,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021_46928517208921_103_2021",2021,6721.3145256,12,"Male",10,3,3,1,1,"Other language",1,0,0,0,0,0,2,1,1,0,0,0,4,1
"2021_46928517208921_103_2024",2024,20435.259084,15,"Male",10,3,3,1,1,"English only",1,0,0,0,1,1,2,2,1,1,1,NA,5,1
"2021_46928517208921_104_2021",2021,7674.8618657,10,"Male",10,3,3,1,1,"Other language",1,0,0,0,1,0,4,4,0,0,0,0,4,0
"2021_46928517208921_104_2024",2024,20435.259084,13,"Male",10,3,3,1,1,"English only",1,0,0,0,1,0,4,3,1,1,1,0,5,1
"2021_46928522805821_103_2021",2021,4497.5780873,16,"Male",1,4,3,0,0,"English only",0,0,0,0,0,1,1,1,0,0,0,NA,3,0
"2021_46928522805821_104_2021",2021,4553.8041794,14,"Female",1,4,3,0,0,"English only",0,0,0,0,0,0,3,2,0,0,0,0,3,0
"2021_46928522805821_104_2024",2024,20684.408386,17,"Female",1,4,1,0,0,"English only",0,0,0,0,0,0,2,1,0,0,0,NA,3,0
"2021_46928522805821_105_2021",2021,4799.0043048,10,"Female",1,4,3,0,0,"English only",0,0,0,0,0,0,2,3,0,0,0,0,3,0
"2021_46928522805821_105_2024",2024,20030.692248,13,"Female",1,4,1,0,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,3,0
"2021_46928522805821_106_2021",2021,5407.2055926,7,"Female",1,4,3,0,0,"English only",0,0,0,0,0,0,2,3,0,0,0,0,3,0
"2021_46928522805821_106_2024",2024,20953.786137,10,"Female",1,4,1,0,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,3,0
"2021_46928528585221_103_2021",2021,6053.3157661,6,"Female",1,1,1,1,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2021_46928528585221_103_2024",2024,15092.536996,9,"Female",1,1,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,4,1
"2021_46928528585221_104_2021",2021,4542.5155771,6,"Male",1,1,1,1,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2021_46928528585221_104_2024",2024,12128.0697,9,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,1,0,4,1
"2021_46928528585221_105_2021",2021,4325.1427947,9,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,1,0,4,1
"2021_46928528585221_105_2024",2024,10396.17796,12,"Male",1,1,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,0,4,1
"2021_46928532003521_102_2021",2021,6301.7249622,13,"Male",1,1,3,0,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,1,1
"2021_46928532003521_102_2024",2024,34967.772866,16,"Male",1,1,3,0,0,"English only",0,0,0,0,0,1,1,1,0,0,0,NA,1,0
"2021_46928532003521_103_2021",2021,7039.9632059,11,"Male",1,1,3,0,0,"English only",0,0,0,1,0,0,1,1,0,0,0,0,1,0
"2021_46928532003521_103_2024",2024,27629.637158,14,"Male",1,1,3,0,0,"English only",0,0,0,1,0,0,2,2,1,0,0,0,1,1
"2021_46928532051621_103_2021",2021,4391.0837285,9,"Male",1,1,1,1,0,"English only",0,0,0,0,0,1,4,4,1,0,1,0,1,1
"2021_46928532051621_103_2024",2024,10847.782334,12,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,2,2,1,0,0,1,4,1
"2021_46928532051621_105_2021",2021,4542.5155771,6,"Male",1,1,1,0,0,"English only",0,0,0,0,0,1,4,4,1,0,1,0,3,1
"2021_46928534497921_102_2021",2021,7363.119388,10,"Male",1,3,2,1,0,"English only",1,0,0,0,0,0,3,3,1,1,1,0,4,1
"2021_46928534497921_102_2024",2024,28938.818479,13,"Male",1,3,2,1,0,"Other language",1,0,0,0,0,1,4,4,1,1,1,0,4,1
"2021_46928534497921_103_2021",2021,5852.1440963,10,"Female",1,3,2,1,0,"English only",1,0,0,0,0,0,2,1,1,1,1,0,4,1
"2021_46928534497921_103_2024",2024,22100.791287,13,"Female",1,3,2,1,0,"Other language",1,0,0,0,0,0,4,4,0,1,1,0,4,1
"2021_46928540899521_103_2021",2021,9120.3244235,8,"Male",4,3,1,1,0,"English only",0,0,0,0,0,0,1,2,0,1,1,1,5,1
"2021_46928541832421_103_2021",2021,5980.1162065,12,"Male",1,3,1,1,0,"Other language",0,0,0,0,0,1,1,1,1,0,0,0,4,1
"2021_46928541832421_104_2021",2021,6219.6779824,7,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,1,0,4,1
"2021_46928542186521_103_2021",2021,4828.8131892,16,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,4,0
"2021_46928542186521_104_2021",2021,5819.2323882,15,"Male",1,3,2,1,0,"English only",0,0,0,0,0,0,3,2,0,0,1,NA,4,1
"2021_46928542186521_105_2021",2021,4630.5357314,12,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2021_46928552784021_103_2021",2021,5477.3869176,9,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,1,2,1,0,1,0,4,1
"2021_46928552784021_103_2024",2024,15158.512098,12,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,4,0
"2021_46928552784021_104_2021",2021,5477.3869176,8,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,1,2,1,0,1,0,4,1
"2021_46928552784021_104_2024",2024,15158.512098,11,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,4,0
"2021_46928552784021_105_2024",2024,12621.879668,7,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,3,2,0,0,0,0,4,0
"2021_46928563350621_103_2021",2021,5041.2453906,17,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,2,2,1,1,0,NA,2,1
"2021_46928563350621_104_2021",2021,6315.6965571,15,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,2,2,0,1,0,NA,2,1
"2021_46928563350621_105_2021",2021,5814.6916691,13,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,1,2,1
"2021_46928568408921_107_2021",2021,4191.1222956,8,"Female",4,3,1,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46928586009721_103_2021",2021,3788.501608,15,"Male",1,4,1,0,0,"English only",0,0,0,0,0,1,2,2,0,0,0,NA,2,0
"2021_46928586077821_103_2021",2021,3340.7491081,16,"Male",1,4,2,1,0,"English only",0,0,0,0,0,0,3,2,0,0,0,NA,1,0
"2021_46928586077821_104_2021",2021,2583.5486412,14,"Male",1,4,2,1,0,"English only",0,0,0,0,0,0,1,2,0,0,0,0,1,0
"2021_46928586077821_104_2024",2024,16906.564406,17,"Male",1,4,2,1,0,"English only",0,0,0,0,0,1,1,1,1,1,1,NA,3,1
"2021_46928586115521_106_2021",2021,5454.1324453,9,"Female",1,3,1,NA,0,"Other language",0,0,0,0,0,1,1,1,0,0,1,0,1,1
"2021_46928591179121_103_2021",2021,3965.0872989,7,"Male",1,3,1,1,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,1,4,1
"2021_46928592585221_102_2021",2021,5010.300898,17,"Female",1,1,2,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,NA,4,1
"2021_46928598899521_102_2021",2021,3992.6882138,11,"Female",1,3,3,1,0,"English only",0,0,0,0,0,1,1,2,0,0,0,0,1,0
"2021_46928598899521_102_2024",2024,10733.482987,14,"Female",1,3,3,1,0,"English only",0,0,0,0,0,0,4,4,0,0,0,0,1,0
"2021_46933428561321_102_2021",2021,18146.44637,15,"Male",2,1,1,0,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2021_46933428561321_103_2021",2021,22158.804827,9,"Female",2,1,1,0,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46933468873721_102_2021",2021,5087.1661061,17,"Female",1,1,2,0,1,"English only",1,0,0,0,0,0,2,1,0,0,0,NA,4,0
"2021_46940613667621_103_2021",2021,10086.45547,13,"Female",2,1,2,0,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,1,1
"2021_46940655237321_103_2021",2021,5683.7141932,10,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46940655237321_104_2021",2021,5634.8575713,7,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,4,1,0,0,0,0,1,0
"2021_46940655264721_103_2021",2021,2509.0643921,7,"Female",4,3,1,0,1,"English only",1,0,0,0,0,0,2,1,0,0,0,0,4,0
"2021_46940655264721_103_2024",2024,9927.7356926,10,"Male",2,3,1,1,1,"Other language",0,0,0,1,0,0,1,1,0,0,0,0,2,0
"2021_46941813668621_103_2021",2021,4288.4992791,16,"Male",2,3,1,0,1,"English only",0,0,0,0,0,1,1,2,1,0,1,NA,4,1
"2021_46941813668621_104_2021",2021,4003.1390004,14,"Female",2,3,1,0,1,"English only",0,0,0,0,0,1,1,1,0,1,0,0,4,1
"2021_46941813668621_105_2021",2021,5415.5558594,13,"Male",2,3,1,0,1,"English only",0,0,0,0,0,1,1,2,0,1,0,0,4,1
"2021_46941813668621_106_2021",2021,5415.5558594,12,"Male",2,3,1,0,1,"English only",0,0,0,0,0,1,3,1,0,0,0,0,4,0
"2021_46941813668621_107_2021",2021,4206.4943616,7,"Female",2,3,1,0,1,"English only",0,0,0,0,0,1,1,1,0,0,0,0,4,0
"2021_46941813670521_403_2024",2024,3715.1608408,7,"Male",1,3,1,0,1,"English only",0,0,0,0,0,0,2,2,0,0,0,0,1,0
"2021_46941813670521_404_2024",2024,3379.2845683,13,"Female",1,3,1,0,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46941813670521_405_2024",2024,4392.5096502,8,"Female",1,3,1,0,1,"English only",0,0,0,0,0,0,3,3,0,0,0,0,1,0
"2021_46941820914221_103_2021",2021,5075.7196947,13,"Female",1,1,2,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,2,0
"2021_46941820914221_103_2024",2024,26167.793231,16,"Female",1,1,2,1,0,"English only",0,0,1,0,0,0,2,1,1,1,0,NA,1,1
"2021_46941827612321_103_2021",2021,4235.2558985,13,"Male",1,3,1,0,0,"English only",0,0,0,0,0,0,2,1,1,1,1,0,4,1
"2021_46941827612321_104_2021",2021,4500.5697961,10,"Male",1,3,1,0,0,"English only",0,0,0,0,0,0,2,1,1,1,1,0,4,1
"2021_46941828555421_102_2021",2021,4506.6262844,13,"Female",2,3,2,0,1,"English only",0,0,0,0,0,0,1,1,0,1,1,0,4,1
"2021_46941833445821_103_2021",2021,5505.6515295,8,"Male",1,3,1,0,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,2,1
"2021_46941833445821_103_2024",2024,18729.589351,11,"Male",1,3,1,0,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,1,1
"2021_46941833452121_103_2021",2021,6277.6114621,17,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,NA,1,0
"2021_46941833452121_104_2021",2021,8308.0406313,9,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,1,0
"2021_46941833455421_104_2021",2021,3385.877696,8,"Female",1,3,1,0,0,"English only",0,0,0,0,0,0,2,2,0,1,0,0,4,1
"2021_46941840045421_102_2021",2021,3174.9634414,17,"Male",3,4,3,0,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,1,1
"2021_46941840615921_103_2021",2021,5828.8835237,16,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,2,2,1,0,1,NA,4,1
"2021_46941840615921_104_2021",2021,6780.3531676,13,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,2,2,1,0,1,0,4,1
"2021_46941840615921_105_2021",2021,7314.9511253,9,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,1,4,1
"2021_46941840664721_103_2021",2021,5233.5813862,6,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,4,1
"2021_46941840676521_104_2021",2021,4318.7116474,15,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,4,4,0,0,0,NA,4,0
"2021_46941840676521_105_2021",2021,5503.9486609,14,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2021_46941840686221_103_2021",2021,7066.9215446,16,"Male",2,3,1,1,0,"Other language",0,0,0,0,0,1,1,1,0,0,0,NA,4,0
"2021_46941840686221_104_2021",2021,6596.682757,12,"Female",2,3,1,1,0,"Other language",0,0,0,0,0,0,1,1,0,0,1,0,4,1
"2021_46941840686221_104_2024",2024,21474.316115,15,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,1,1,4,1
"2021_46941840686221_105_2024",2024,23999.621424,6,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,1,4,1
"2021_46941840691621_103_2021",2021,6190.788306,9,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,1,0,1,1
"2021_46941840691621_104_2021",2021,6501.9245952,6,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,1,0,1,1
"2021_46941840840121_104_2021",2021,4441.1118607,16,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,3,2,1,1,1,NA,1,1
"2021_46941840852121_103_2021",2021,5101.1762286,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,4,1
"2021_46941840852121_104_2021",2021,5729.7250354,7,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,4,1
"2021_46941840877221_103_2021",2021,2333.03033,15,"Male",1,3,1,1,0,"English only",0,0,0,0,1,0,4,4,0,0,0,0,2,0
"2021_46941858828321_103_2021",2021,10072.217919,11,"Female",1,1,1,1,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2021_46941858828321_104_2021",2021,8205.0120084,9,"Male",1,1,1,1,0,"Other language",0,0,0,0,0,1,1,1,0,0,0,0,4,0
"2021_46941860994621_104_2021",2021,4499.2781665,8,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,0,0,2,1
"2021_46941868450621_102_2024",2024,11523.761242,7,"Male",1,3,2,1,0,"English only",0,0,0,0,0,0,2,2,0,0,1,1,1,1
"2021_46941881631621_103_2021",2021,4070.1705257,14,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2021_46941881631621_104_2021",2021,4062.3860053,12,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,1,0
"2021_46941881631621_105_2021",2021,4538.2888299,10,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,1,0
"2021_46941881650221_103_2021",2021,5203.9102021,9,"Female",2,3,1,1,0,"English only",0,0,0,1,1,0,1,1,0,0,0,0,3,0
"2021_46941881656821_103_2024",2024,12755.684116,7,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,0,0,4,1
"2021_46941881697921_103_2021",2021,6019.1065029,10,"Male",2,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,1,1,4,1
"2021_46941882873821_103_2024",2024,15275.850486,6,"Male",1,3,2,0,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2021_46941892564721_103_2021",2021,3446.7481347,11,"Male",6,3,3,NA,0,"English only",0,0,0,0,0,0,3,2,0,0,0,0,2,0
"2021_46941893295021_103_2021",2021,5786.881865,6,"Female",1,1,NA,NA,NA,"English only",0,0,0,1,0,0,1,1,0,0,0,1,3,1
"2021_46941893295021_104_2021",2021,4342.5788494,6,"Male",1,1,NA,NA,NA,"English only",0,0,0,1,0,0,1,1,0,0,0,1,3,1
"2021_46941896724321_102_2021",2021,4723.615325,10,"Male",1,1,2,0,0,"English only",1,0,0,0,0,1,2,1,0,0,0,0,4,0
"2021_46941899553121_103_2021",2021,5814.6916691,11,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,1,1,0,2,1
"2021_46941899553121_104_2021",2021,5817.1806042,7,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,1,1,0,2,1
"2021_46955204993021_103_2021",2021,7122.658614,11,"Male",2,3,1,1,0,"English only",0,0,0,1,0,1,2,2,0,0,0,0,1,0
"2021_46955204993021_104_2021",2021,5532.4742422,6,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,1,1,1
"2021_46955212670721_102_2021",2021,5315.9489438,11,"Female",1,3,2,1,0,"Other language",0,0,0,1,0,0,2,3,0,0,0,0,1,0
"2021_46955212670721_102_2024",2024,14710.323911,14,"Female",1,3,2,1,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46955212670721_103_2021",2021,6615.5128141,6,"Male",1,3,2,1,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46955212670721_103_2024",2024,20074.812546,9,"Male",1,3,2,1,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46955235905821_103_2021",2021,2667.2147235,8,"Male",1,4,2,0,0,"English only",1,0,0,0,0,0,2,2,0,0,0,0,1,0
"2021_46955235905821_104_2021",2021,3236.8436662,14,"Female",1,4,2,0,0,"English only",1,0,0,0,0,0,3,2,0,0,0,0,1,0
"2021_46955235996421_103_2021",2021,3640.5526999,17,"Male",2,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2021_46955235996421_104_2021",2021,3076.5043365,16,"Male",2,4,1,1,0,"English only",0,0,0,0,0,0,3,2,0,0,0,NA,1,0
"2021_46955235996421_105_2021",2021,3540.6427756,14,"Female",2,4,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2021_46955240362921_103_2021",2021,3807.9471876,15,"Female",1,3,2,0,1,"Other language",1,0,0,0,0,0,1,4,0,0,1,0,1,1
"2021_46955255209721_102_2021",2021,6106.2205962,8,"Male",2,4,2,0,1,"English only",1,0,0,0,0,0,1,1,0,0,0,1,2,1
"2021_46955255209721_103_2021",2021,6106.2205962,7,"Male",2,4,2,0,1,"English only",1,0,0,1,0,0,1,1,0,0,0,1,2,1
"2021_46955255209721_104_2021",2021,9626.9503985,11,"Female",2,4,2,0,1,"English only",1,0,0,0,0,1,1,1,0,0,0,1,2,1
"2021_46955259752121_103_2021",2021,6440.0367759,7,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,4,1
"2021_46955259752121_103_2024",2024,17444.954149,10,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46955259752121_104_2024",2024,22484.144414,7,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2021_46955281012321_103_2021",2021,3946.9236919,17,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,2,0
"2021_46955281012321_104_2021",2021,3807.9471876,13,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,2,0
"2021_46955281012321_105_2021",2021,3708.4452778,9,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,2,0
"2021_46955282458521_104_2021",2021,3636.0456196,14,"Male",1,3,2,0,1,"Other language",0,0,0,0,0,0,3,1,0,0,0,0,4,0
"2021_46955282458521_105_2021",2021,3629.091397,11,"Male",1,3,2,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2021_46955291170721_104_2021",2021,6109.0005529,17,"Female",1,3,2,1,0,"Other language",0,0,0,0,0,0,1,4,0,0,1,NA,4,1
"2021_46955299537521_103_2021",2021,3936.3041747,13,"Male",1,3,1,1,1,"Other language",0,0,0,0,0,1,2,1,0,0,0,0,1,0
"2021_46955299585521_102_2021",2021,3797.9121201,17,"Male",1,3,1,0,1,"Other language",1,0,0,0,0,0,1,2,0,0,0,NA,2,0
"2021_46955299585521_103_2021",2021,3586.9268044,14,"Male",1,3,1,0,1,"Other language",0,0,0,0,0,0,1,2,0,0,0,0,2,0
"2021_46955540614321_103_2021",2021,2659.340226,16,"Male",1,4,1,1,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,NA,4,0
"2021_46955540614321_104_2021",2021,2817.6602811,14,"Female",1,4,1,1,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2021_46955540614321_105_2021",2021,2310.3467843,6,"Male",1,4,1,1,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2021_46955599564121_104_2021",2021,2656.6651729,9,"Male",7,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,1,1
"2021_46981604685521_102_2021",2021,5010.3561012,16,"Female",2,3,2,1,0,"English only",1,0,0,0,0,0,1,1,1,1,1,NA,4,1
"2021_46981604685521_103_2021",2021,5265.0167821,13,"Female",2,3,2,1,0,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
